0.0,0.0,0.0,0.0,0.0,0.0
1.5908029726741222,0.0,0.0,0.0,0.0,0.0
3.1771297164571406,0.0,0.0,0.0,0.0,0.0
4.754516597748146,0.0,0.0,0.0,0.0,0.0
6.3185251380857785,0.0,0.0,0.0,0.0,0.0
7.864754503215606,0.0,0.0,0.0,0.0,0.0
9.3888538862336,0.0,0.0,0.0,0.0,0.0
10.886534749961756,0.0,0.0,0.0,0.0,0.0
12.353582894108136,0.0,0.0,0.0,0.0,0.0
13.78587031325643,0.0,0.0,0.0,0.0,0.0
15.179366812318953,0.0,0.0,0.0,0.0,0.0
16.53015134676919,0.0,0.0,0.0,0.0,0.0
17.834423055744665,0.0,0.0,0.0,0.0,0.0
19.08851195697487,0.0,0.0,0.0,0.0,0.0
20.288889273440834,0.0,0.0,0.0,0.0,0.0
21.432177362708835,0.0,0.0,0.0,0.0,0.0
22.51515922099905,0.0,0.0,0.0,0.0,0.0
23.53478753524639,0.0,0.0,0.0,0.0,0.0
24.488193257682642,0.0,0.0,0.0,0.0,0.0
25.372693678812645,0.0,0.0,0.0,0.0,0.0
26.185799976068644,0.0,0.0,0.0,0.0,0.0
26.925224216902205,0.0,0.0,0.0,0.0,0.0
27.58888579660837,0.0,0.0,0.0,0.0,0.0
28.174917292767134,0.0,0.0,0.0,0.0,0.0
28.681669719828886,0.0,0.0,0.0,0.0,0.0
29.10771716905848,0.0,0.0,0.0,0.0,0.0
29.451860820781828,0.0,0.0,0.0,0.0,0.0
29.71313231764545,0.0,0.0,0.0,0.0,0.0
29.890796489397104,0.0,0.0,0.0,0.0,0.0
29.98435342152056,0.0,0.0,0.0,0.0,0.0
29.993539861903688,0.0,0.0,0.0,0.0,0.0
29.918329961581815,0.0,0.0,0.0,0.0,0.0
29.758935347471972,0.0,0.0,0.0,0.0,0.0
29.515804526893433,0.0,0.0,0.0,0.0,0.0
29.18962162555006,0.0,0.0,0.0,0.0,0.0
28.78130446252559,0.0,0.0,0.0,0.0,0.0
28.292001967708423,0.0,0.0,0.0,0.0,0.0
27.723090948912855,0.0,0.0,0.0,0.0,0.0
27.076172217793474,0.0,0.0,0.0,0.0,0.0
26.35306608545365,0.0,0.0,0.0,0.0,0.0
25.555807240422702,0.0,0.0,0.0,0.0,0.0
